customer_id,gender,state,age,age_group,married,kids_under12,register_year,drop_flag,drop_year
C7677,M,NV,26,20s,M,Y,2017,N,.
C7678,F,SC,55,50s,M,N,2017,N,.
C7679,M,LA,65,60s+,S,N,2017,Y,2018
C7680,M,NC,58,50s,M,N,2017,N,.
C7681,F,PA,44,40s,S,N,2017,Y,2018
C7682,F,PA,20,20s,M,Y,2017,Y,2018
C7683,F,NV,49,40s,M,Y,2017,N,.
C7684,F,NC,23,20s,M,Y,2017,N,.
C7685,F,SC,45,40s,S,Y,2017,N,.
C7686,M,NC,20,20s,S,Y,2017,N,.
C7687,F,AL,24,20s,M,Y,2017,Y,2018
C7688,F,AR,48,40s,M,Y,2017,Y,2018
C7689,M,CA,40,40s,M,Y,2017,N,.
C7690,F,KY,32,30s,M,Y,2017,N,.
C7691,F,NC,54,50s,M,Y,2017,Y,2018
C7692,M,VA,60,60s+,M,N,2017,N,.
C7693,F,FL,57,50s,S,N,2017,N,.
C7694,F,AL,77,60s+,M,N,2017,N,.
C7695,F,SC,62,60s+,M,N,2017,N,.
C7696,F,TX,75,60s+,M,N,2017,N,.
C7697,M,CA,26,20s,S,N,2017,N,.
C7698,M,FL,28,20s,S,N,2017,N,.
C7699,M,IL,21,20s,S,N,2017,Y,2018
C7700,M,NC,44,40s,M,Y,2017,Y,2018
C7701,M,NC,25,20s,S,N,2017,N,.
C7702,F,LA,50,50s,S,N,2017,Y,2018
C7703,F,NC,41,40s,M,N,2017,N,.
C7704,M,MD,57,50s,M,N,2017,N,.
C7705,M,VA,33,30s,S,N,2017,Y,2018
C7706,F,GA,56,50s,M,N,2017,N,.
C7707,M,TX,28,20s,M,Y,2017,N,.
C7708,M,CA,48,40s,S,N,2017,Y,2018
C7709,F,CA,24,20s,S,N,2017,N,.
C7710,F,MD,79,60s+,S,N,2017,Y,2018
C7711,F,KY,35,30s,M,Y,2017,N,.
C7712,F,GA,31,30s,M,Y,2017,N,.
C7713,F,NV,35,30s,M,Y,2017,Y,2018
C7714,F,TX,47,40s,M,Y,2017,N,.
C7715,F,CA,23,20s,S,N,2017,N,.
C7716,F,SC,23,20s,M,N,2017,Y,2018
C7717,M,TX,66,60s+,S,N,2017,Y,2018
C7718,M,MD,66,60s+,S,N,2017,N,.
C7719,F,MD,41,40s,M,N,2017,N,.
C7720,M,SC,70,60s+,M,N,2017,N,.
C7721,M,ME,68,60s+,M,N,2017,N,.
C7722,M,VA,27,20s,S,N,2017,Y,2018
C7723,F,MD,68,60s+,S,N,2017,N,.
C7724,M,IL,26,20s,S,N,2017,Y,2018
C7725,M,MD,71,60s+,S,N,2017,N,.
C7726,M,NC,22,20s,M,Y,2017,N,.
C7727,M,CA,48,40s,M,Y,2017,N,.
C7728,F,NV,33,30s,S,N,2017,Y,2018
C7729,F,MI,65,60s+,M,N,2017,N,.
C7730,F,NY,43,40s,M,Y,2017,Y,2018
C7731,F,PA,52,50s,M,N,2017,N,.
C7732,M,AR,39,30s,M,N,2017,N,.
C7733,F,TN,60,60s+,M,N,2017,N,.
C7734,M,DC,75,60s+,S,N,2017,Y,2018
C7735,M,TX,59,50s,M,N,2017,N,.
C7736,F,NC,78,60s+,M,N,2017,N,.
C7737,F,FL,74,60s+,M,N,2017,Y,2018
C7738,F,MI,85,60s+,S,N,2017,N,.
C7739,F,NY,50,50s,M,N,2017,Y,2018
C7740,F,TN,48,40s,M,Y,2017,N,.
C7741,M,TN,28,20s,M,N,2017,N,.
C7742,F,NV,31,30s,S,Y,2017,N,.
C7743,F,GA,66,60s+,M,N,2017,N,.
C7744,F,CA,88,60s+,S,N,2017,N,.
C7745,F,VA,41,40s,M,Y,2017,Y,2018
C7746,M,NJ,40,40s,M,Y,2017,N,.
C7747,F,FL,75,60s+,S,N,2017,N,.
C7748,F,NY,52,50s,M,Y,2017,N,.
C7749,M,NC,77,60s+,S,N,2017,Y,2018
C7750,M,SC,36,30s,M,N,2017,Y,2018
C7751,M,GA,31,30s,M,Y,2017,N,.
C7752,M,CA,28,20s,M,Y,2017,N,.
C7753,M,NC,39,30s,M,Y,2017,N,.
C7754,M,CA,20,20s,S,N,2017,Y,2018
C7755,F,FL,54,50s,S,N,2017,N,.
C7756,F,CA,41,40s,M,Y,2017,N,.
C7757,F,CA,46,40s,S,N,2017,N,.
C7758,M,SC,21,20s,M,Y,2017,Y,2018
C7759,M,CA,63,60s+,S,N,2017,N,.
C7760,F,DC,58,50s,S,N,2017,N,.
C7761,F,NV,54,50s,S,N,2017,Y,2018
C7762,M,NC,50,50s,S,N,2017,Y,2018
C7763,F,NV,24,20s,S,N,2017,N,.
C7764,F,NC,25,20s,M,Y,2017,Y,2018
C7765,M,AR,31,30s,S,N,2017,N,.
C7766,M,OH,62,60s+,S,N,2017,N,.
C7767,M,TX,60,60s+,M,N,2017,Y,2018
C7768,F,TX,52,50s,M,Y,2017,N,.
C7769,M,MI,31,30s,S,N,2017,N,.
C7770,F,NJ,41,40s,M,Y,2017,N,.
C7771,M,TN,47,40s,M,N,2017,Y,2018
C7772,F,NC,53,50s,M,Y,2017,N,.
C7773,M,NC,46,40s,M,Y,2017,Y,2018
C7774,F,GA,57,50s,M,N,2017,N,.
C7775,M,AL,30,30s,M,N,2017,N,.
C7776,F,FL,32,30s,M,Y,2017,N,.
C7777,M,WV,41,40s,M,N,2017,Y,2018
C7778,F,GA,56,50s,M,N,2017,Y,2018
C7779,F,GA,46,40s,M,Y,2017,N,.
C7780,F,NC,23,20s,M,Y,2017,N,.
C7781,M,SC,55,50s,M,N,2017,N,.
C7782,M,GA,33,30s,M,N,2017,Y,2018
C7783,M,NY,40,40s,M,Y,2017,Y,2018
C7784,F,CT,85,60s+,S,N,2017,N,.
C7785,M,CA,46,40s,M,Y,2017,Y,2018
C7786,M,WV,53,50s,M,Y,2017,Y,2018
C7787,M,CA,38,30s,M,N,2017,N,.
C7788,F,NY,71,60s+,S,N,2017,N,.
C7789,F,NV,36,30s,M,Y,2017,N,.
C7790,M,NV,72,60s+,S,N,2017,N,.
C7791,F,NJ,57,50s,M,N,2017,Y,2018
C7792,F,NV,53,50s,M,N,2017,N,.
C7793,F,AR,50,50s,M,Y,2017,Y,2018
C7794,F,CA,38,30s,M,Y,2017,N,.
C7795,F,FL,35,30s,S,Y,2017,N,.
C7796,M,NC,37,30s,S,N,2017,N,.
C7797,F,CA,49,40s,M,N,2017,Y,2018
C7798,F,KY,45,40s,M,Y,2017,N,.
C7799,M,PA,73,60s+,S,N,2017,N,.
C7800,F,TX,46,40s,S,N,2017,Y,2018
C7801,M,NC,33,30s,M,Y,2017,Y,2018
C7802,M,MS,37,30s,M,Y,2017,Y,2018
C7803,M,NC,63,60s+,M,N,2017,N,.
C7804,F,CA,54,50s,S,N,2017,N,.
C7805,M,CA,22,20s,S,Y,2017,Y,2018
C7806,F,NY,38,30s,M,N,2017,Y,2018
C7807,M,IL,55,50s,M,N,2017,N,.
C7808,F,TN,76,60s+,M,N,2017,N,.
C7809,F,PA,36,30s,S,N,2017,N,.
C7810,F,NC,49,40s,M,Y,2017,N,.
C7811,F,VA,63,60s+,M,N,2017,Y,2018
C7812,F,NJ,52,50s,M,Y,2017,N,.
C7813,F,AR,34,30s,M,N,2017,N,.
C7814,F,FL,23,20s,S,Y,2017,Y,2018
C7815,M,NY,45,40s,M,N,2017,Y,2018
C7816,F,NC,61,60s+,M,N,2017,N,.
C7817,F,MA,30,30s,S,N,2017,Y,2018
C7818,M,NV,35,30s,M,Y,2017,N,.
C7819,F,NV,70,60s+,M,N,2017,Y,2018
C7820,M,TX,44,40s,S,N,2017,Y,2018
C7821,F,PA,61,60s+,S,N,2017,N,.
C7822,M,NC,20,20s,S,N,2017,N,.
C7823,M,IL,49,40s,M,N,2017,N,.
C7824,M,CA,63,60s+,M,N,2017,N,.
C7825,F,VA,80,60s+,S,N,2017,N,.
C7826,M,GA,46,40s,M,Y,2017,Y,2018
C7827,F,PA,31,30s,S,N,2017,N,.
C7828,F,NY,68,60s+,S,N,2017,Y,2018
C7829,F,RI,56,50s,M,N,2017,Y,2018
C7830,F,TX,68,60s+,M,N,2017,N,.
C7831,M,IA,27,20s,M,Y,2017,Y,2018
C7832,F,CA,20,20s,M,Y,2017,Y,2018
C7833,M,FL,29,20s,S,N,2017,N,.
C7834,M,NV,44,40s,M,Y,2017,N,.
C7835,M,NJ,43,40s,M,Y,2017,N,.
C7836,F,NC,54,50s,M,Y,2017,N,.
C7837,F,WV,22,20s,M,Y,2017,N,.
C7838,F,NC,44,40s,M,Y,2017,N,.
C7839,M,TN,52,50s,M,N,2017,Y,2018
C7840,M,CA,53,50s,M,Y,2017,Y,2018
C7841,M,GA,33,30s,S,N,2017,N,.
C7842,F,NV,53,50s,M,Y,2017,N,.
C7843,M,IA,30,30s,M,Y,2017,Y,2018
C7844,M,NC,51,50s,M,Y,2017,N,.
C7845,M,CA,23,20s,S,Y,2017,Y,2018
C7846,M,NC,68,60s+,M,N,2017,N,.
C7847,M,NY,42,40s,M,Y,2017,Y,2018
C7848,F,NV,42,40s,M,N,2017,N,.
C7849,M,NY,20,20s,S,N,2017,Y,2018
C7850,F,NC,69,60s+,S,N,2017,Y,2018
C7851,M,NY,18,10s,S,N,2017,N,.
C7852,M,CA,45,40s,M,Y,2017,N,.
C7853,F,IL,71,60s+,M,N,2017,N,.
C7854,M,MD,40,40s,M,Y,2017,N,.
C7855,M,CA,59,50s,S,N,2017,Y,2018
C7856,M,CA,40,40s,M,N,2017,Y,2018
C7857,M,SC,24,20s,M,Y,2017,Y,2018
C7858,F,FL,40,40s,M,Y,2017,N,.
C7859,F,GA,44,40s,M,Y,2017,N,.
C7860,F,VA,28,20s,S,N,2017,N,.
C7861,M,FL,56,50s,S,N,2017,Y,2018
C7862,F,WV,19,10s,S,N,2017,N,.
C7863,F,NV,67,60s+,M,N,2017,Y,2018
C7864,M,SC,81,60s+,M,N,2017,N,.
C7865,F,SC,68,60s+,M,N,2017,Y,2018
C7866,F,NC,49,40s,S,N,2017,N,.
C7867,M,TN,80,60s+,M,N,2017,N,.
C7868,F,SC,66,60s+,M,N,2017,N,.
C7869,F,SC,63,60s+,M,N,2017,Y,2018
C7870,F,CA,34,30s,M,N,2017,N,.
C7871,M,NC,60,60s+,M,N,2017,N,.
C7872,F,FL,39,30s,S,N,2017,Y,2018
C7873,M,GA,63,60s+,M,N,2017,Y,2018
C7874,F,IN,70,60s+,M,N,2017,Y,2018
C7875,F,NC,36,30s,S,N,2017,N,.
C7876,F,TN,23,20s,M,N,2017,N,.
C7877,F,MN,47,40s,M,N,2017,N,.
C7878,F,NV,59,50s,S,N,2017,N,.
C7879,M,CA,32,30s,S,N,2017,N,.
C7880,M,VA,52,50s,M,Y,2017,Y,2018
C7881,M,FL,27,20s,S,N,2017,N,.
C7882,M,TN,43,40s,M,N,2017,Y,2018
C7883,M,SC,20,20s,S,N,2017,N,.
C7884,M,IA,60,60s+,S,N,2017,N,.
C7885,M,TX,58,50s,S,N,2017,N,.
C7886,M,NC,30,30s,M,Y,2017,N,.
C7887,F,NJ,28,20s,M,Y,2017,Y,2018
C7888,M,TX,72,60s+,S,N,2017,N,.
C7889,F,VA,60,60s+,M,N,2017,Y,2018
C7890,F,GA,40,40s,M,Y,2017,N,.
C7891,F,MD,30,30s,M,Y,2017,N,.
C7892,M,WI,30,30s,M,Y,2017,Y,2018
C7893,F,NC,66,60s+,S,N,2017,N,.
C7894,F,VA,20,20s,M,Y,2017,Y,2018
C7895,F,SC,62,60s+,M,N,2018,N,.
C7896,M,VA,30,30s,M,Y,2018,N,.
C7897,F,NY,58,50s,M,N,2018,N,.
C7898,M,CA,43,40s,M,N,2018,N,.
C7899,M,FL,27,20s,M,Y,2018,N,.
C7900,F,NC,38,30s,M,Y,2018,N,.
C7901,F,GA,57,50s,M,N,2018,N,.
C7902,M,CA,39,30s,M,N,2018,N,.
C7903,M,VA,73,60s+,S,N,2018,N,.
C7904,F,TX,19,10s,S,N,2018,N,.
C7905,F,MD,28,20s,M,Y,2018,N,.
C7906,F,CA,58,50s,M,N,2018,N,.
C7907,F,CA,21,20s,S,N,2018,N,.
C7908,M,CA,49,40s,M,N,2018,N,.
C7909,M,WI,48,40s,M,N,2018,N,.
C7910,F,VA,43,40s,M,Y,2018,N,.
C7911,F,CA,38,30s,S,N,2018,N,.
C7912,M,WV,74,60s+,S,N,2018,N,.
C7913,M,TX,19,10s,S,N,2018,N,.
C7914,F,NV,44,40s,M,Y,2018,N,.
C7915,F,NY,28,20s,M,Y,2018,N,.
C7916,M,FL,64,60s+,S,N,2018,N,.
C7917,F,NC,20,20s,M,Y,2018,N,.
C7918,M,NV,60,60s+,M,N,2018,N,.
C7919,M,NC,82,60s+,S,N,2018,N,.
C7920,M,NC,31,30s,S,N,2018,N,.
C7921,F,IL,77,60s+,M,N,2018,N,.
C7922,F,NV,19,10s,S,N,2018,N,.
C7923,F,FL,22,20s,M,Y,2018,N,.
C7924,F,CA,34,30s,M,Y,2018,N,.
C7925,M,TX,52,50s,M,Y,2018,N,.
C7926,F,CA,54,50s,S,Y,2018,N,.
C7927,M,SC,68,60s+,S,N,2018,N,.
C7928,M,AZ,62,60s+,M,N,2018,N,.
C7929,M,NC,25,20s,S,N,2018,N,.
C7930,M,IL,71,60s+,S,N,2018,N,.
C7931,M,FL,37,30s,M,Y,2018,N,.
C7932,F,MS,24,20s,M,N,2018,N,.
C7933,F,MD,71,60s+,M,N,2018,N,.
C7934,M,CA,56,50s,S,N,2018,N,.
C7935,M,CA,48,40s,M,Y,2018,N,.
C7936,F,FL,38,30s,M,Y,2018,N,.
C7937,M,CA,48,40s,M,Y,2018,N,.
C7938,M,AL,59,50s,S,N,2018,N,.
C7939,M,CA,74,60s+,S,N,2018,N,.
C7940,M,CA,34,30s,M,Y,2018,N,.
C7941,F,TX,22,20s,M,Y,2018,N,.
C7942,F,TN,41,40s,M,Y,2018,N,.
C7943,M,TX,75,60s+,M,N,2018,N,.
C7944,F,FL,21,20s,S,N,2018,N,.
C7945,M,NH,21,20s,S,N,2018,N,.
C7946,M,NV,23,20s,M,Y,2018,N,.
C7947,F,TN,69,60s+,S,N,2018,N,.
C7948,F,VA,81,60s+,S,N,2018,N,.
C7949,F,CA,46,40s,M,Y,2018,N,.
C7950,F,NC,44,40s,M,N,2018,N,.
C7951,M,IL,39,30s,M,Y,2018,N,.
C7952,M,NY,79,60s+,S,N,2018,N,.
C7953,F,NJ,20,20s,M,N,2018,N,.
C7954,F,KY,22,20s,S,N,2018,N,.
C7955,M,VA,27,20s,M,Y,2018,N,.
C7956,M,NV,49,40s,M,N,2018,N,.
C7957,F,SC,49,40s,M,N,2018,N,.
C7958,M,IL,36,30s,S,N,2018,N,.
C7959,F,CA,48,40s,M,Y,2018,N,.
C7960,M,NJ,66,60s+,M,N,2018,N,.
C7961,F,CA,61,60s+,M,N,2018,N,.
C7962,F,NC,43,40s,M,Y,2018,N,.
C7963,F,MI,33,30s,S,N,2018,N,.
C7964,F,NY,28,20s,S,Y,2018,N,.
C7965,F,FL,54,50s,M,Y,2018,N,.
C7966,M,NC,53,50s,M,Y,2018,N,.
C7967,M,CA,23,20s,S,Y,2018,N,.
C7968,F,SC,60,60s+,S,N,2018,N,.
C7969,F,KY,50,50s,S,N,2018,N,.
C7970,M,NC,70,60s+,M,N,2018,N,.
C7971,F,SC,29,20s,M,Y,2018,N,.
C7972,M,NV,65,60s+,S,N,2018,N,.
C7973,M,MD,56,50s,S,N,2018,N,.
C7974,F,FL,30,30s,S,N,2018,N,.
C7975,M,AL,43,40s,M,Y,2018,N,.
C7976,M,CA,62,60s+,S,N,2018,N,.
C7977,M,FL,34,30s,M,Y,2018,N,.
C7978,F,NY,30,30s,S,Y,2018,N,.
C7979,F,IL,39,30s,M,Y,2018,N,.
C7980,M,NV,25,20s,S,N,2018,N,.
C7981,M,TX,28,20s,M,Y,2018,N,.
C7982,M,PA,37,30s,S,N,2018,N,.
C7983,M,NC,52,50s,M,Y,2018,N,.
C7984,F,NV,32,30s,M,Y,2018,N,.
C7985,M,NC,64,60s+,M,N,2018,N,.
C7986,F,NY,50,50s,M,N,2018,N,.
C7987,F,CA,37,30s,S,Y,2018,N,.
C7988,F,NV,36,30s,M,N,2018,N,.
C7989,F,MI,74,60s+,S,N,2018,N,.
C7990,F,FL,35,30s,S,N,2018,N,.
C7991,F,TX,64,60s+,S,N,2018,N,.
C7992,F,VA,37,30s,M,Y,2018,N,.
C7993,F,FL,28,20s,M,Y,2018,N,.
C7994,M,NC,29,20s,S,N,2018,N,.
C7995,F,SC,63,60s+,M,N,2018,N,.
C7996,M,CA,43,40s,M,N,2018,N,.
C7997,M,LA,21,20s,M,Y,2018,N,.
C7998,F,MA,58,50s,M,N,2018,N,.
C7999,F,TX,42,40s,M,Y,2018,N,.
C8000,M,IN,48,40s,M,Y,2018,N,.
C8001,M,IN,25,20s,S,N,2018,N,.
C8002,M,IL,46,40s,M,Y,2018,N,.
C8003,F,NC,21,20s,S,N,2018,N,.
C8004,F,CA,33,30s,M,Y,2018,N,.
C8005,M,CA,66,60s+,S,N,2018,N,.
C8006,M,NJ,20,20s,S,N,2018,N,.
C8007,M,KY,36,30s,M,Y,2018,N,.
C8008,F,TX,45,40s,M,Y,2018,N,.
C8009,M,AR,36,30s,M,Y,2018,N,.
C8010,F,CA,68,60s+,S,N,2018,N,.
C8011,F,NY,60,60s+,M,N,2018,N,.
C8012,M,DC,76,60s+,M,N,2018,N,.
C8013,F,CA,44,40s,M,N,2018,N,.
C8014,F,AL,39,30s,M,Y,2018,N,.
C8015,M,VA,36,30s,M,N,2018,N,.
C8016,F,NY,36,30s,M,N,2018,N,.
C8017,M,MD,50,50s,M,Y,2018,N,.
C8018,F,MS,45,40s,M,Y,2018,N,.
C8019,M,SC,48,40s,M,Y,2018,N,.
C8020,M,FL,53,50s,M,Y,2018,N,.
C8021,M,TX,58,50s,S,N,2018,N,.
C8022,M,NC,39,30s,M,Y,2018,N,.
C8023,F,GA,39,30s,M,N,2018,N,.
C8024,M,CA,40,40s,M,Y,2018,N,.
C8025,M,FL,79,60s+,S,N,2018,N,.
C8026,F,VA,72,60s+,M,N,2018,N,.
C8027,F,CA,37,30s,M,N,2018,N,.
C8028,F,KY,59,50s,M,N,2018,N,.
C8029,M,FL,83,60s+,S,N,2018,N,.
C8030,M,CA,61,60s+,S,N,2018,N,.
C8031,F,TN,72,60s+,S,N,2018,N,.
C8032,M,MA,47,40s,S,N,2018,N,.
C8033,F,TX,38,30s,M,Y,2018,N,.
C8034,M,SC,59,50s,S,N,2018,N,.
C8035,F,NV,62,60s+,M,N,2018,N,.
C8036,M,TX,72,60s+,S,N,2018,N,.
C8037,M,CA,33,30s,M,Y,2018,N,.
C8038,M,FL,25,20s,S,N,2018,N,.
C8039,F,CA,28,20s,S,N,2018,N,.
C8040,F,CA,21,20s,M,Y,2018,N,.
C8041,F,NC,37,30s,M,N,2018,N,.
C8042,F,MI,47,40s,S,Y,2018,N,.
C8043,F,NV,26,20s,M,Y,2018,N,.
C8044,M,TX,72,60s+,M,N,2018,N,.
C8045,F,VA,62,60s+,M,N,2018,N,.
C8046,F,NJ,23,20s,M,Y,2018,N,.
C8047,F,LA,49,40s,M,Y,2018,N,.
C8048,M,VA,40,40s,M,Y,2018,N,.
C8049,F,NV,23,20s,M,N,2018,N,.
C8050,F,TX,25,20s,S,Y,2018,N,.
C8051,M,VA,47,40s,M,N,2018,N,.
C8052,M,FL,71,60s+,S,N,2018,N,.
C8053,F,SC,40,40s,S,N,2018,N,.
C8054,F,CA,34,30s,S,Y,2018,N,.
C8055,M,NC,43,40s,M,N,2018,N,.
C8056,F,DC,46,40s,S,N,2018,N,.
C8057,F,NY,22,20s,S,N,2018,N,.
C8058,F,NY,47,40s,M,Y,2018,N,.
C8059,M,NC,29,20s,S,N,2018,N,.
C8060,M,DC,43,40s,M,Y,2018,N,.
C8061,F,TX,40,40s,M,Y,2018,N,.
C8062,M,OH,51,50s,M,Y,2018,N,.
C8063,M,SC,70,60s+,S,N,2018,N,.
C8064,F,FL,53,50s,M,N,2018,N,.
C8065,F,NV,56,50s,M,N,2018,N,.
C8066,M,NC,35,30s,M,Y,2018,N,.
C8067,M,CA,27,20s,M,Y,2018,N,.
C8068,F,OH,42,40s,M,Y,2018,N,.
C8069,M,CA,36,30s,M,Y,2018,N,.
C8070,F,AZ,29,20s,S,N,2018,N,.
C8071,M,NC,21,20s,S,N,2018,N,.
C8072,M,MN,82,60s+,S,N,2018,N,.
C8073,F,TX,59,50s,M,N,2018,N,.
C8074,M,NV,58,50s,S,N,2018,N,.
C8075,F,WV,40,40s,M,Y,2018,N,.
C8076,F,NC,41,40s,M,Y,2018,N,.
C8077,F,FL,81,60s+,S,N,2018,N,.
C8078,F,NV,38,30s,M,Y,2018,N,.
C8079,F,NC,38,30s,M,Y,2018,N,.
C8080,M,WV,69,60s+,M,N,2018,N,.
C8081,M,TX,49,40s,M,Y,2018,N,.
C8082,M,NC,26,20s,M,Y,2018,N,.
C8083,F,CA,44,40s,M,Y,2018,N,.
C8084,M,GA,27,20s,M,N,2018,N,.
C8085,F,MS,76,60s+,S,N,2018,N,.
C8086,M,NC,64,60s+,M,N,2018,N,.
C8087,F,NV,19,10s,M,Y,2018,N,.
C8088,M,CA,37,30s,S,N,2018,N,.
C8089,M,PA,49,40s,S,N,2018,N,.
C8090,F,AR,71,60s+,S,N,2018,N,.
C8091,M,IL,19,10s,M,Y,2018,N,.
C8092,F,NV,73,60s+,M,N,2018,N,.
C8093,F,GA,29,20s,M,N,2018,N,.
C8094,F,SC,45,40s,M,Y,2018,N,.
C8095,F,KY,57,50s,M,N,2018,N,.
C8096,F,CA,55,50s,M,N,2018,N,.
C8097,M,NC,51,50s,M,N,2018,N,.
C8098,M,VA,54,50s,M,Y,2018,N,.
C8099,M,VA,67,60s+,M,N,2018,N,.
C8100,F,AR,41,40s,S,N,2018,N,.
C8101,F,MS,20,20s,M,Y,2018,N,.
C8102,M,SC,74,60s+,S,N,2018,N,.
C8103,M,NY,48,40s,S,N,2018,N,.
C8104,F,TN,41,40s,M,Y,2018,N,.
C8105,F,AR,37,30s,M,Y,2018,N,.
C8106,F,IN,71,60s+,M,N,2018,N,.
C8107,M,FL,48,40s,M,N,2018,N,.
C8108,M,NC,62,60s+,S,N,2018,N,.
C8109,M,NV,40,40s,M,Y,2018,N,.
C8110,M,TN,29,20s,S,N,2018,N,.
C8111,M,TN,63,60s+,M,N,2018,N,.
C8112,F,CA,45,40s,M,Y,2018,N,.
C8113,F,GA,47,40s,S,Y,2018,N,.
C8114,F,NC,50,50s,M,N,2018,N,.
C8115,M,MD,35,30s,M,Y,2018,N,.
C8116,F,NC,61,60s+,M,N,2018,N,.
C8117,M,TN,24,20s,M,Y,2018,N,.
C8118,F,VA,21,20s,M,Y,2018,N,.
C8119,M,NV,30,30s,S,N,2018,N,.
C8120,M,NJ,37,30s,S,N,2018,N,.
C8121,F,GA,20,20s,S,N,2018,N,.
C8122,M,MI,30,30s,S,N,2018,N,.
C8123,M,NV,54,50s,M,Y,2018,N,.
C8124,F,LA,48,40s,M,Y,2018,N,.
C8125,M,NC,55,50s,M,N,2018,N,.
C8126,M,MD,67,60s+,S,N,2018,N,.
C8127,M,AL,46,40s,M,Y,2018,N,.
C8128,M,TX,51,50s,M,Y,2018,N,.
C8129,M,AL,72,60s+,M,N,2018,N,.
C8130,F,TX,64,60s+,M,N,2018,N,.
C8131,M,NV,57,50s,M,N,2018,N,.
C8132,M,AR,42,40s,M,N,2018,N,.
C8133,M,NJ,32,30s,M,Y,2018,N,.
C8134,F,CA,28,20s,M,N,2018,N,.
C8135,F,TN,35,30s,M,Y,2018,N,.
C8136,M,SC,38,30s,M,N,2018,N,.
C8137,M,GA,46,40s,M,Y,2018,N,.
C8138,F,MA,51,50s,M,Y,2018,N,.
C8139,F,SC,33,30s,M,N,2018,N,.
C8140,M,NV,26,20s,S,N,2018,N,.
C8141,M,IN,20,20s,M,Y,2018,N,.
C8142,F,SC,44,40s,M,N,2018,N,.
C8143,M,MI,33,30s,M,Y,2018,N,.
C8144,M,MD,90,60s+,S,N,2018,N,.
C8145,M,MD,24,20s,M,Y,2018,N,.
C8146,M,GA,20,20s,M,N,2018,N,.
C8147,M,NC,33,30s,M,Y,2018,N,.
C8148,M,RI,56,50s,M,N,2018,N,.
C8149,F,NY,20,20s,S,N,2018,N,.
C8150,F,CA,50,50s,M,Y,2018,N,.
C8151,M,NY,56,50s,S,N,2018,N,.
C8152,F,TN,27,20s,S,N,2018,N,.
C8153,M,NC,34,30s,M,N,2018,N,.
C8154,M,GA,71,60s+,S,N,2018,N,.
C8155,M,CA,60,60s+,S,N,2018,N,.
C8156,M,NC,58,50s,M,N,2018,N,.
C8157,M,FL,25,20s,S,N,2018,N,.
C8158,F,MD,31,30s,S,N,2018,N,.
C8159,F,CA,34,30s,S,N,2018,N,.
C8160,M,TN,72,60s+,M,N,2018,N,.
C8161,M,NC,54,50s,M,Y,2018,N,.
C8162,F,NY,55,50s,S,N,2018,N,.
C8163,F,FL,57,50s,M,N,2018,N,.
C8164,F,GA,53,50s,M,Y,2018,N,.
C8165,F,IN,43,40s,M,Y,2018,N,.
C8166,M,SC,58,50s,S,N,2018,N,.
C8167,F,SC,35,30s,S,N,2018,N,.
C8168,M,KY,63,60s+,M,N,2018,N,.
C8169,F,NV,43,40s,M,N,2018,N,.
C8170,M,NC,33,30s,S,N,2018,N,.
C8171,F,GA,65,60s+,M,N,2018,N,.
C8172,F,IN,28,20s,S,N,2018,N,.
C8173,F,NC,40,40s,M,Y,2018,N,.
C8174,M,DC,22,20s,S,N,2018,N,.
C8175,M,CA,74,60s+,S,N,2018,N,.
C8176,F,TX,57,50s,M,N,2018,N,.
C8177,F,SC,42,40s,M,N,2018,N,.
C8178,F,CA,37,30s,M,Y,2018,N,.
C8179,F,MS,56,50s,M,N,2018,N,.
C8180,M,NV,86,60s+,S,N,2018,N,.
C8181,F,NC,48,40s,M,N,2018,N,.
C8182,F,CA,59,50s,M,N,2018,N,.
C8183,F,NC,47,40s,M,N,2018,N,.
C8184,F,GA,63,60s+,M,N,2018,N,.
C8185,F,FL,30,30s,S,N,2018,N,.
C8186,F,AL,64,60s+,M,N,2018,N,.
C8187,M,DC,65,60s+,S,N,2018,N,.
C8188,F,NC,19,10s,S,N,2018,N,.
C8189,F,MA,46,40s,S,N,2018,N,.
C8190,M,TN,35,30s,M,Y,2018,N,.
C8191,F,IL,40,40s,M,Y,2018,N,.
C8192,F,AR,36,30s,M,Y,2018,N,.
C8193,F,AL,69,60s+,M,N,2018,N,.
C8194,F,TX,56,50s,S,N,2018,N,.
C8195,M,SC,43,40s,M,Y,2018,N,.
C8196,M,IL,31,30s,M,N,2018,N,.
C8197,M,FL,26,20s,S,N,2018,N,.
C8198,F,NC,21,20s,M,Y,2018,N,.
C8199,F,SC,21,20s,M,Y,2018,N,.
C8200,F,LA,39,30s,M,Y,2018,N,.
C8201,F,IL,27,20s,S,N,2018,N,.
C8202,M,NV,43,40s,M,Y,2018,N,.
C8203,F,NC,62,60s+,S,N,2018,N,.
C8204,F,PA,41,40s,M,Y,2018,N,.
C8205,F,FL,81,60s+,S,N,2018,N,.
C8206,F,VA,59,50s,M,N,2018,N,.
C8207,M,SC,61,60s+,S,N,2018,N,.
C8208,F,CA,21,20s,M,Y,2018,N,.
C8209,M,KY,18,10s,S,Y,2018,N,.
C8210,M,CA,52,50s,M,N,2018,N,.
C8211,F,MA,28,20s,S,N,2018,N,.
C8212,M,PA,55,50s,M,N,2018,N,.
C8213,M,TX,22,20s,M,N,2018,N,.
C8214,F,TN,41,40s,M,N,2018,N,.
