customer_id,gender,state,age,age_group,married,kids_under12,register_year,drop_flag,drop_year,last_down_date,down_flag,customer_sales
C6070,M,FL,61,60s+,S,N,2015,Y,2016,.,0,.
C6071,M,CA,64,60s+,S,N,2015,N,.,12-07-2018,1,26.141864454449994
C6072,F,VA,46,40s,M,Y,2015,N,.,12-31-2015,1,34.37528481464
C6073,M,MD,37,30s,M,Y,2015,N,.,12-25-2018,1,34.385088479679986
C6074,M,NV,38,30s,M,Y,2015,N,.,12-30-2017,1,42.30334780189999
C6075,F,CA,70,60s+,S,N,2015,N,.,12-12-2015,1,25.689346694369988
C6076,F,VA,25,20s,M,Y,2015,N,.,12-22-2016,1,24.391864416869986
C6077,F,GA,43,40s,M,Y,2015,N,.,12-14-2016,1,26.077881515449995
C6078,M,CA,37,30s,M,Y,2015,N,.,12-31-2016,1,31.900741670829994
C6079,F,TX,35,30s,M,Y,2015,N,.,12-16-2015,1,30.755381302099984
C6080,F,TX,23,20s,S,Y,2015,N,.,11-19-2015,1,21.044397021949983
C6081,F,FL,71,60s+,M,N,2015,N,.,11-27-2015,1,28.457038902099985
C6082,M,NC,29,20s,S,N,2015,N,.,12-29-2018,1,26.782604242569995
C6083,F,NC,19,10s,M,N,2015,Y,2016,.,0,.
C6084,M,TX,36,30s,M,Y,2015,N,.,12-05-2018,1,32.151156394449984
C6085,F,CA,49,40s,M,Y,2015,Y,2016,.,0,.
C6086,F,CA,46,40s,S,Y,2015,N,.,12-15-2017,1,27.103694000049995
C6087,M,NJ,25,20s,S,N,2015,N,.,12-18-2018,1,25.345311282449988
C6088,F,CA,33,30s,M,Y,2015,N,.,12-29-2018,1,25.667606869899988
C6089,M,VA,47,40s,M,Y,2015,N,.,12-31-2017,1,30.679752126879986
C6090,F,GA,40,40s,M,Y,2015,Y,2016,.,0,.
C6091,M,TN,29,20s,S,N,2015,N,.,12-21-2018,1,19.109280078650002
C6092,F,FL,90,60s+,M,N,2015,N,.,11-13-2015,1,39.76114038318999
C6093,M,MD,68,60s+,S,N,2015,N,.,12-09-2018,1,30.704124407999995
C6094,F,FL,56,50s,M,N,2015,Y,2016,.,0,.
C6095,F,LA,38,30s,M,Y,2015,N,.,12-20-2015,1,33.95244586961999
C6096,F,AL,41,40s,M,N,2015,N,.,12-30-2015,1,32.13643996909998
C6097,F,NV,36,30s,M,Y,2015,N,.,12-29-2016,1,41.81721497669999
C6098,M,KY,84,60s+,S,N,2015,Y,2016,.,0,.
C6099,F,PA,65,60s+,S,N,2015,Y,2016,.,0,.
C6100,F,CA,27,20s,M,Y,2015,N,.,12-24-2017,1,28.43022741289999
C6101,M,NC,45,40s,M,N,2015,N,.,12-31-2015,1,29.789321521759987
C6102,F,FL,61,60s+,S,N,2015,N,.,12-29-2016,1,38.514619406589986
C6103,F,NY,29,20s,S,N,2015,N,.,11-23-2015,1,29.506706523629994
C6104,F,NC,25,20s,M,Y,2015,N,.,12-10-2017,1,26.38276983974999
C6105,M,NY,28,20s,S,Y,2015,N,.,12-22-2015,1,25.43246307976998
C6106,F,NV,32,30s,M,Y,2015,N,.,12-22-2017,1,31.085362738699995
C6107,M,NY,27,20s,S,N,2015,N,.,12-13-2017,1,27.073903120169994
C6108,F,NC,32,30s,M,Y,2015,N,.,12-22-2016,1,29.853505734479988
C6109,F,PA,82,60s+,S,N,2015,N,.,12-27-2016,1,36.04505922340999
C6110,F,TN,77,60s+,S,N,2015,N,.,12-26-2015,1,29.49037139539999
C6111,M,TX,25,20s,M,Y,2015,N,.,12-21-2016,1,28.207646310699996
C6112,F,IL,37,30s,M,N,2015,Y,2016,.,0,.
C6113,F,MA,39,30s,M,N,2015,N,.,11-05-2016,1,29.964524278399985
C6114,F,WV,36,30s,S,N,2015,Y,2016,.,0,.
C6115,F,GA,45,40s,M,N,2015,N,.,12-29-2018,1,28.657595577849985
C6116,M,MN,19,10s,S,N,2015,N,.,12-14-2017,1,17.686383696699995
C6117,M,IA,23,20s,M,Y,2015,N,.,12-24-2018,1,25.34104750069999
C6118,F,MS,21,20s,S,N,2015,N,.,12-22-2015,1,27.48403048599999
C6119,F,SC,78,60s+,S,N,2014,N,.,12-31-2014,1,31.05749228009999
C6120,M,IN,51,50s,M,N,2015,N,.,12-18-2015,1,34.63038443375998
C6121,M,AL,48,40s,M,Y,2014,N,.,12-30-2014,1,31.706245254131183
C6122,F,FL,37,30s,M,Y,2015,Y,2016,.,0,.
C6123,F,KY,51,50s,M,Y,2015,Y,2016,.,0,.
C6124,M,NC,21,20s,M,N,2015,N,.,12-28-2015,1,29.509380009849984
C6125,F,RI,47,40s,M,Y,2015,N,.,12-19-2018,1,27.914207357939993
C6126,F,WV,22,20s,M,N,2015,N,.,12-21-2016,1,24.10670411529999
C6127,M,WV,24,20s,M,Y,2015,N,.,10-01-2016,1,20.050852524769997
C6128,M,NC,18,10s,S,N,2015,N,.,12-21-2018,1,20.887735884059996
C6129,F,AR,39,30s,M,Y,2015,N,.,12-22-2017,1,39.355541785899995
C6130,F,SC,31,30s,M,N,2015,N,.,12-27-2016,1,38.95830564389999
C6131,M,NC,47,40s,M,Y,2015,N,.,12-23-2017,1,36.499370307449986
C6132,F,SC,43,40s,M,N,2015,Y,2016,.,0,.
C6133,F,SC,43,40s,M,Y,2015,N,.,12-31-2017,1,43.9908439767
C6134,M,MA,30,30s,S,Y,2015,N,.,12-23-2016,1,24.570355456219993
C6135,M,NC,65,60s+,M,N,2015,N,.,12-24-2017,1,34.45820261351999
C6136,M,TX,46,40s,M,Y,2015,N,.,12-22-2016,1,32.29470995245998
C6137,F,VA,36,30s,M,Y,2015,N,.,12-03-2017,1,28.994233628039986
C6138,F,IL,55,50s,S,N,2015,N,.,12-31-2015,1,26.734736797499988
C6139,M,PA,49,40s,S,N,2014,N,.,12-31-2014,1,29.455706102099985
C6140,F,NY,29,20s,M,Y,2015,N,.,12-26-2018,1,27.200049777999983
C6141,F,TN,39,30s,M,Y,2015,N,.,12-18-2016,1,36.02239453674999
C6142,M,NC,31,30s,M,Y,2015,N,.,12-28-2018,1,43.34858750240997
C6143,F,OH,74,60s+,S,N,2015,Y,2016,.,0,.
C6144,M,CA,59,50s,M,N,2015,Y,2016,.,0,.
C6145,F,GA,52,50s,M,Y,2015,N,.,12-12-2015,1,32.07886808879999
C6146,F,MI,30,30s,M,Y,2015,N,.,12-10-2016,1,24.467525257999995
C6147,F,VA,42,40s,M,N,2015,N,.,12-23-2016,1,33.92890769464999
C6148,M,NY,74,60s+,S,N,2015,N,.,11-25-2015,1,29.229523521369984
C6149,M,AL,54,50s,M,Y,2015,Y,2016,.,0,.
C6150,M,SC,38,30s,S,N,2015,N,.,12-28-2018,1,33.73414079609999
C6151,M,LA,54,50s,M,N,2015,N,.,12-24-2018,1,27.157870044439992
C6152,F,CA,54,50s,M,Y,2015,N,.,12-31-2017,1,36.572838611029994
C6153,M,AZ,20,20s,S,N,2015,Y,2016,.,0,.
C6154,F,NC,38,30s,M,N,2015,N,.,12-14-2015,1,33.66026595548999
C6155,M,NC,76,60s+,S,N,2014,N,.,12-30-2014,1,31.934299339319985
C6156,M,KY,44,40s,S,N,2015,N,.,12-30-2017,1,30.607969984599986
C6157,M,FL,79,60s+,M,N,2015,N,.,12-08-2018,1,29.945090206669995
C6158,F,TX,40,40s,M,Y,2015,N,.,12-06-2016,1,27.01196169254999
C6159,M,IN,59,50s,S,N,2015,N,.,12-30-2015,1,35.99740847208998
C6160,M,CA,63,60s+,M,N,2014,N,.,12-30-2014,1,30.93872924763999
C6161,M,VA,72,60s+,S,N,2015,Y,2016,.,0,.
C6162,M,TN,37,30s,S,N,2015,N,.,12-20-2015,1,32.61680604841999
C6163,M,NC,50,50s,S,N,2015,N,.,12-24-2017,1,29.526874137969987
C6164,M,NY,69,60s+,S,N,2015,Y,2016,.,0,.
C6165,F,TX,47,40s,M,Y,2015,N,.,12-23-2016,1,38.67669230662
C6166,F,TX,32,30s,M,Y,2015,Y,2016,.,0,.
C6167,F,CA,69,60s+,M,N,2015,N,.,12-23-2016,1,28.82642847049999
C6168,F,FL,78,60s+,S,N,2015,N,.,12-23-2017,1,31.205841228799994
C6169,M,TX,73,60s+,S,N,2015,N,.,12-09-2018,1,31.579961352429983
C6170,F,VA,44,40s,M,N,2015,N,.,12-31-2016,1,32.473736613829985
C6171,M,LA,40,40s,S,N,2015,N,.,12-20-2015,1,29.183983607969992
C6172,F,MD,24,20s,M,Y,2015,N,.,11-24-2017,1,20.950087476189992
C6173,F,NV,66,60s+,S,N,2015,Y,2016,.,0,.
C6174,M,TX,72,60s+,S,N,2015,N,.,12-30-2017,1,32.538379236019985
C6175,M,VA,54,50s,M,N,2014,N,.,12-31-2014,1,25.36376283516999
C6176,M,WV,43,40s,M,N,2015,N,.,12-30-2015,1,31.300396252489993
C6177,F,CA,40,40s,M,Y,2015,N,.,12-30-2015,1,34.30646610089998
C6178,M,OH,21,20s,M,Y,2015,Y,2016,.,0,.
C6179,F,MD,25,20s,S,N,2015,N,.,12-30-2016,1,27.128156264349986
C6180,F,WV,63,60s+,M,N,2015,Y,2016,.,0,.
C6181,F,NV,33,30s,M,Y,2015,N,.,12-18-2016,1,26.694251954999988
C6182,M,NC,44,40s,M,Y,2015,N,.,12-30-2015,1,31.79526244203999
C6183,M,IL,52,50s,M,Y,2015,Y,2016,.,0,.
C6184,M,TX,28,20s,M,Y,2015,N,.,12-15-2018,1,20.179351650699992
C6185,M,CA,34,30s,M,Y,2015,N,.,11-12-2018,1,19.41896752909999
C6186,M,NC,55,50s,M,N,2015,N,.,12-26-2018,1,29.297148842989994
C6187,F,AR,38,30s,M,Y,2015,N,.,12-23-2015,1,34.22668389409999
C6188,F,MD,42,40s,M,Y,2015,N,.,12-18-2016,1,28.271727912599985
C6189,F,MD,48,40s,M,N,2015,N,.,12-14-2017,1,33.97591076099999
C6190,F,PA,46,40s,M,N,2015,N,.,12-23-2016,1,36.757595980939996
C6191,M,TX,65,60s+,S,N,2015,Y,2016,.,0,.
C6192,M,CA,30,30s,S,N,2015,N,.,12-30-2017,1,22.634436266849992
C6193,F,GA,44,40s,M,Y,2015,N,.,12-25-2018,1,33.81820622954999
C6194,F,PA,27,20s,M,Y,2015,N,.,12-05-2017,1,27.981905178949994
C6195,F,TN,52,50s,M,Y,2015,N,.,12-29-2015,1,30.474850640319993
C6196,M,VA,56,50s,S,N,2015,N,.,12-17-2016,1,35.60238267613999
C6197,M,KY,70,60s+,M,N,2015,N,.,12-29-2017,1,36.47679881896999
C6198,M,TN,30,30s,M,N,2015,N,.,12-07-2015,1,22.46955255751999
C6199,F,GA,27,20s,M,N,2015,N,.,12-13-2015,1,31.349499620899987
C6200,M,GA,24,20s,S,N,2015,Y,2016,.,0,.
C6201,F,CA,31,30s,S,N,2015,Y,2016,.,0,.
C6202,F,NV,43,40s,M,N,2015,N,.,12-30-2016,1,34.87689769999999
C6203,M,TX,42,40s,S,N,2015,N,.,12-31-2016,1,34.134902086499984
C6204,M,NY,86,60s+,S,N,2015,Y,2016,.,0,.
C6205,F,FL,65,60s+,S,N,2015,N,.,12-30-2016,1,39.604412501399985
C6206,M,SC,48,40s,M,Y,2015,N,.,12-22-2017,1,49.97998229964997
C6207,M,NY,37,30s,M,Y,2015,N,.,11-26-2016,1,36.895816743149986
C6208,F,MA,54,50s,M,Y,2015,N,.,12-27-2018,1,36.29104729904999
C6209,M,CA,31,30s,M,Y,2015,N,.,12-22-2017,1,25.943666382599993
C6210,M,AZ,46,40s,M,N,2015,Y,2016,.,0,.
C6211,M,VA,71,60s+,M,N,2015,Y,2016,.,0,.
C6212,F,VA,72,60s+,M,N,2015,N,.,12-19-2017,1,32.13310448863
C6213,F,FL,46,40s,M,Y,2015,N,.,12-29-2015,1,42.054611183949994
C6214,M,OH,27,20s,M,Y,2015,N,.,11-29-2016,1,26.40304654581999
C6215,F,TN,58,50s,M,N,2015,N,.,12-17-2017,1,36.162836231509985
C6216,M,DC,20,20s,S,N,2015,N,.,12-24-2015,1,24.77872765269999
C6217,M,SC,43,40s,S,N,2015,N,.,12-09-2018,1,34.23890149519999
C6218,F,VA,28,20s,M,Y,2014,N,.,12-31-2015,1,25.297578830699994
C6219,F,AR,63,60s+,M,N,2015,N,.,12-30-2016,1,36.71217052032999
C6220,M,NV,53,50s,M,Y,2015,N,.,12-09-2018,1,36.75828319999999
C6221,M,CA,59,50s,S,N,2015,N,.,12-29-2016,1,32.31937045014999
C6222,F,CA,43,40s,M,Y,2015,N,.,12-09-2017,1,27.418561138599983
C6223,F,SC,82,60s+,M,N,2015,Y,2016,.,0,.
C6224,F,NV,38,30s,S,N,2015,N,.,12-29-2018,1,34.57874788
C6225,F,MD,80,60s+,S,N,2015,N,.,12-28-2015,1,27.821958609049993
C6226,F,TN,42,40s,M,N,2015,N,.,12-24-2016,1,32.07379086117999
C6227,F,NV,77,60s+,S,N,2015,N,.,12-22-2017,1,34.89939349199999
C6228,F,NC,41,40s,M,Y,2015,Y,2016,.,0,.
C6229,M,TX,43,40s,M,Y,2015,N,.,12-18-2015,1,33.25231532208999
C6230,M,TX,28,20s,M,Y,2015,N,.,12-25-2016,1,23.646990644199988
C6231,F,MI,22,20s,S,N,2015,N,.,12-28-2017,1,24.95020290574999
C6232,M,NY,40,40s,M,N,2015,Y,2016,.,0,.
C6233,M,SC,78,60s+,S,N,2015,N,.,12-25-2016,1,40.48236555945999
C6234,F,GA,21,20s,M,N,2015,N,.,12-24-2017,1,26.875760391619995
C6235,M,CT,42,40s,S,N,2015,N,.,12-03-2016,1,24.63384586785999
C6236,F,CA,32,30s,M,Y,2015,N,.,12-10-2016,1,29.500290644349985
C6237,F,VA,36,30s,M,N,2015,N,.,12-25-2015,1,33.91081305094999
C6238,M,TX,27,20s,M,Y,2015,N,.,11-28-2018,1,32.567255772949984
C6239,M,CA,23,20s,M,Y,2015,N,.,12-30-2015,1,30.153612439049986
C6240,M,TX,51,50s,M,Y,2015,Y,2016,.,0,.
C6241,M,NJ,32,30s,S,N,2015,N,.,09-08-2018,1,16.0005824917
C6242,M,VA,29,20s,M,Y,2015,N,.,12-23-2016,1,27.10526017169999
C6243,F,TX,54,50s,M,Y,2015,N,.,12-18-2016,1,36.18045960999998
C6244,M,CA,27,20s,S,N,2015,N,.,12-30-2017,1,24.14126514064998
C6245,M,NC,72,60s+,M,N,2015,N,.,12-30-2017,1,32.422431492819996
C6246,F,MD,45,40s,M,Y,2015,N,.,12-28-2017,1,32.08101035609999
C6247,F,VA,75,60s+,S,N,2015,N,.,12-30-2015,1,30.68555248619999
C6248,F,TX,63,60s+,M,N,2015,Y,2016,.,0,.
C6249,F,VA,47,40s,M,N,2015,N,.,12-12-2015,1,38.75358075379997
C6250,M,NY,63,60s+,S,N,2015,N,.,12-25-2017,1,37.90286119506998
C6251,M,VA,65,60s+,M,N,2015,N,.,12-31-2017,1,29.80733747369998
C6252,F,MS,48,40s,M,Y,2015,N,.,12-20-2018,1,35.30004351604999
C6253,F,NC,41,40s,M,N,2015,N,.,12-12-2016,1,32.69496441639999
C6254,M,NC,46,40s,M,Y,2015,Y,2016,.,0,.
C6255,F,GA,28,20s,M,Y,2015,Y,2016,.,0,.
C6256,F,NC,24,20s,M,N,2015,N,.,12-08-2016,1,27.389251100299987
C6257,M,CA,34,30s,M,Y,2015,N,.,12-28-2015,1,30.38375163604999
C6258,M,IA,68,60s+,S,N,2015,N,.,11-28-2015,1,26.74517696139999
C6259,F,VA,44,40s,S,Y,2015,N,.,12-15-2017,1,24.297049647049988
C6260,F,NC,26,20s,M,Y,2015,N,.,12-24-2016,1,32.35135464824999
C6261,F,OR,52,50s,S,Y,2015,N,.,12-29-2018,1,27.421090291399995
C6262,M,SC,33,30s,M,Y,2015,Y,2016,.,0,.
C6263,F,CA,31,30s,S,N,2015,N,.,12-12-2015,1,26.691309490949987
C6264,M,CA,27,20s,S,N,2015,N,.,12-29-2018,1,22.127047721199986
C6265,F,MD,33,30s,M,N,2015,N,.,12-18-2016,1,24.544111021349995
C6266,M,FL,73,60s+,S,N,2015,N,.,11-19-2018,1,30.425064868099987
C6267,F,NV,33,30s,M,N,2015,N,.,12-20-2017,1,31.550608298199993
C6268,M,NC,30,30s,M,N,2015,N,.,12-30-2016,1,20.638582917949996
C6269,M,NC,51,50s,M,N,2015,N,.,12-28-2018,1,34.703286577289994
C6270,F,FL,70,60s+,S,N,2015,N,.,12-25-2018,1,29.264279864799988
C6271,F,NV,26,20s,M,Y,2015,Y,2016,.,0,.
C6272,M,TX,26,20s,M,Y,2015,N,.,12-23-2018,1,28.849786376319987
C6273,M,NC,83,60s+,S,N,2015,N,.,11-26-2015,1,33.66970173163999
C6274,F,NY,39,30s,M,Y,2015,N,.,12-01-2018,1,33.81854586654998
C6275,F,MD,41,40s,M,Y,2015,N,.,12-24-2015,1,38.57437460513999
C6276,M,IL,39,30s,M,Y,2015,Y,2016,.,0,.
C6277,M,NC,48,40s,M,N,2015,N,.,12-31-2016,1,25.361366003499988
C6278,F,MD,58,50s,M,N,2015,N,.,12-30-2017,1,35.55314172149999
C6279,F,NV,52,50s,M,Y,2015,N,.,12-30-2017,1,38.422701150599984
C6280,F,CA,28,20s,S,N,2015,N,.,10-31-2018,1,15.340218430999998
C6281,M,MS,37,30s,M,N,2015,Y,2016,.,0,.
C6282,F,PA,64,60s+,M,N,2015,N,.,12-15-2018,1,39.69764502344998
C6283,M,CA,24,20s,M,Y,2015,N,.,12-15-2016,1,21.680548221619993
C6284,F,CA,46,40s,M,N,2015,N,.,12-12-2018,1,39.210135933579984
C6285,F,TN,58,50s,M,N,2015,N,.,12-15-2015,1,31.653387468279988
C6286,F,CA,46,40s,M,N,2015,N,.,12-30-2016,1,41.044424411699985
C6287,F,SC,22,20s,M,Y,2015,Y,2016,.,0,.
C6288,M,TX,29,20s,M,Y,2015,N,.,12-30-2016,1,25.870825322599995
C6289,F,NV,59,50s,M,N,2015,N,.,12-28-2018,1,36.85566776439999
C6290,M,SC,83,60s+,S,N,2015,N,.,12-22-2016,1,37.51090364439999
C6291,F,MD,46,40s,M,Y,2015,Y,2016,.,0,.
C6292,F,KY,45,40s,M,N,2015,N,.,12-21-2018,1,38.82483798577999
C6293,F,AL,35,30s,S,Y,2015,N,.,12-24-2015,1,30.690184698799996
C6294,F,TN,51,50s,M,Y,2015,N,.,12-27-2018,1,32.80115472944999
C6295,F,MD,54,50s,S,Y,2015,N,.,11-10-2016,1,29.97982792309999
C6296,F,FL,53,50s,M,Y,2015,Y,2016,.,0,.
C6297,M,KY,36,30s,M,Y,2015,N,.,12-20-2017,1,32.63261534614999
C6298,M,NC,51,50s,M,Y,2015,N,.,12-18-2015,1,28.71573697891998
C6299,F,NY,41,40s,M,Y,2015,N,.,12-13-2017,1,40.20666187179999
C6300,F,NV,60,60s+,M,N,2015,N,.,10-09-2018,1,28.392547399999984
C6301,M,NC,23,20s,M,Y,2015,Y,2016,.,0,.
C6302,M,GA,62,60s+,M,N,2015,Y,2016,.,0,.
C6303,M,WV,54,50s,S,N,2015,N,.,12-30-2017,1,24.7319849632
C6304,F,AR,45,40s,M,Y,2015,N,.,12-18-2015,1,24.574451582569992
C6305,M,AL,35,30s,S,N,2015,N,.,12-21-2017,1,34.64105031339999
C6306,F,NV,35,30s,S,N,2015,N,.,12-22-2018,1,28.05986211569999
C6307,F,NC,23,20s,M,Y,2015,N,.,12-22-2016,1,28.883258074449994
C6308,M,CA,35,30s,S,N,2015,N,.,12-18-2016,1,30.44159251399999
C6309,M,MD,22,20s,M,Y,2015,N,.,12-06-2015,1,26.67854430624999
C6310,F,CA,70,60s+,S,N,2015,N,.,12-23-2017,1,32.929406865599994
C6311,F,CA,78,60s+,S,N,2015,Y,2016,.,0,.
C6312,M,IN,46,40s,M,Y,2015,N,.,12-29-2017,1,32.22909455243999
C6313,F,CA,53,50s,S,N,2015,N,.,12-17-2018,1,38.77797417263998
C6314,M,NC,63,60s+,M,N,2015,Y,2016,.,0,.
C6315,F,LA,27,20s,S,N,2015,N,.,09-25-2015,1,16.95520319705
C6316,F,NJ,46,40s,S,Y,2015,N,.,12-29-2016,1,22.059164969299992
C6317,M,NC,55,50s,M,N,2015,N,.,12-19-2018,1,27.939115176399987
C6318,M,WV,42,40s,S,Y,2015,Y,2016,.,0,.
C6319,M,IN,19,10s,S,N,2015,N,.,12-22-2017,1,23.357136612419993
C6320,M,LA,32,30s,S,N,2015,N,.,12-31-2016,1,24.895378977219995
C6321,F,AL,69,60s+,M,N,2015,N,.,12-23-2018,1,32.82309036231999
C6322,M,SC,72,60s+,M,N,2015,N,.,12-02-2016,1,35.182107676299985
C6323,M,CA,45,40s,M,N,2015,N,.,12-11-2015,1,31.030960721279982
C6324,F,VA,46,40s,M,N,2015,N,.,12-28-2018,1,37.14990774406999
C6325,F,CA,31,30s,M,Y,2015,Y,2016,.,0,.
C6326,M,TX,24,20s,M,Y,2015,N,.,12-15-2015,1,19.827111401949995
C6327,M,GA,72,60s+,M,N,2015,N,.,12-31-2017,1,29.957919052849988
C6328,F,PA,63,60s+,S,N,2015,N,.,12-30-2015,1,27.766337370829987
C6329,M,TX,55,50s,M,N,2015,N,.,12-29-2016,1,27.424119364449993
C6330,F,FL,24,20s,S,N,2015,Y,2016,.,0,.
C6331,F,TX,55,50s,M,N,2015,Y,2016,.,0,.
C6332,F,CA,30,30s,M,Y,2015,N,.,12-28-2016,1,26.33516090974999
C6333,M,NV,37,30s,M,N,2015,N,.,12-16-2018,1,39.7489575687
C6334,F,SC,56,50s,M,N,2015,N,.,12-29-2016,1,41.26246361900001
C6335,F,FL,30,30s,S,N,2015,N,.,12-10-2017,1,28.251847633999986
C6336,F,FL,64,60s+,S,N,2015,N,.,12-17-2017,1,37.324784048519994
C6337,F,NV,44,40s,M,Y,2015,N,.,12-17-2017,1,29.179615760699985
C6338,F,NY,32,30s,S,N,2015,Y,2016,.,0,.
C6339,F,SC,42,40s,S,N,2015,N,.,12-11-2015,1,39.91165217236999
C6340,F,IL,39,30s,M,Y,2014,N,.,12-30-2014,1,32.24894129418118
C6341,F,NC,80,60s+,S,N,2015,N,.,12-27-2017,1,37.06255299922999
C6342,M,CA,51,50s,S,N,2015,Y,2016,.,0,.
C6343,M,TX,37,30s,M,N,2015,N,.,12-13-2017,1,29.388387138149987
C6344,F,FL,61,60s+,S,N,2015,Y,2016,.,0,.
C6345,F,NC,64,60s+,M,N,2015,N,.,12-06-2018,1,30.10391028188999
C6346,M,DC,19,10s,S,N,2015,N,.,09-14-2017,1,15.593098423599997
C6347,F,CA,47,40s,M,N,2015,N,.,12-29-2016,1,40.09027093189999
C6348,M,VA,31,30s,S,N,2015,N,.,12-30-2016,1,18.91629226594999
C6349,M,WV,79,60s+,S,N,2015,N,.,12-21-2015,1,38.81091954274999
C6350,F,MD,68,60s+,S,N,2015,Y,2016,.,0,.
C6351,M,FL,53,50s,S,N,2015,N,.,12-19-2015,1,27.478117171689988
C6352,F,VA,33,30s,M,Y,2015,N,.,12-25-2016,1,25.073820221699993
C6353,M,IL,20,20s,S,N,2015,Y,2016,.,0,.
C6354,M,FL,43,40s,S,N,2015,N,.,12-21-2017,1,25.20826849835
C6355,M,FL,30,30s,M,N,2015,N,.,12-23-2016,1,26.555334957999992
C6356,F,CA,84,60s+,S,N,2015,N,.,12-30-2015,1,32.08887094379999
C6357,F,CA,32,30s,M,Y,2015,N,.,12-20-2015,1,23.351910406219996
C6358,M,CA,52,50s,S,N,2015,Y,2016,.,0,.
C6359,M,VA,70,60s+,S,N,2015,N,.,12-31-2015,1,32.91930602534998
C6360,M,CA,32,30s,M,N,2015,N,.,12-26-2016,1,24.726339870349985
C6361,M,NY,31,30s,S,N,2015,N,.,12-21-2016,1,24.583857606739997
C6362,F,CA,58,50s,M,N,2015,N,.,12-29-2015,1,35.02532492919998
C6363,F,SC,53,50s,M,Y,2015,N,.,12-27-2018,1,35.93388769544999
C6364,M,NC,38,30s,M,Y,2015,Y,2016,.,0,.
C6365,M,CA,53,50s,M,N,2015,N,.,12-25-2015,1,23.074324672779987
C6366,M,NC,68,60s+,M,N,2015,N,.,12-22-2016,1,30.64585228354999
C6367,M,PA,36,30s,M,Y,2015,Y,2016,.,0,.
C6368,F,GA,58,50s,M,N,2015,N,.,12-29-2015,1,37.77458162112999
C6369,F,CA,73,60s+,S,N,2015,N,.,11-25-2017,1,39.74334432774999
C6370,F,GA,40,40s,M,Y,2015,N,.,11-28-2015,1,38.391781906469994
C6371,M,IL,36,30s,S,Y,2015,N,.,12-26-2016,1,37.323112306559985
C6372,F,NC,54,50s,M,Y,2015,N,.,12-04-2016,1,25.46290860949999
C6373,M,NC,54,50s,S,N,2015,N,.,12-30-2015,1,33.69457825769999
C6374,M,FL,67,60s+,M,N,2015,N,.,12-29-2015,1,31.91433424759998
C6375,M,NC,45,40s,M,Y,2015,Y,2016,.,0,.
C6376,M,PA,40,40s,M,Y,2015,N,.,12-29-2017,1,34.677300909169986
C6377,M,TX,54,50s,S,N,2015,N,.,12-31-2017,1,29.885802722549986
C6378,F,ME,66,60s+,S,N,2015,N,.,12-24-2015,1,38.69948564491999
C6379,F,NV,24,20s,M,N,2015,N,.,12-15-2018,1,29.278048868699983
C6380,M,NC,41,40s,M,N,2015,Y,2016,.,0,.
C6381,F,TN,27,20s,M,Y,2015,N,.,12-31-2017,1,23.23231220169999
C6382,F,CA,30,30s,S,N,2015,Y,2016,.,0,.
C6383,M,GA,64,60s+,S,N,2015,N,.,12-22-2015,1,37.64353248584999
C6384,F,FL,47,40s,S,N,2015,N,.,12-24-2016,1,32.22019841294998
C6385,M,WV,22,20s,S,N,2015,N,.,12-06-2017,1,21.664343817499997
C6386,M,VA,69,60s+,M,N,2015,N,.,10-30-2018,1,29.713732855339995
C6387,F,VA,39,30s,M,Y,2015,N,.,12-31-2015,1,29.258571586339993
C6388,F,GA,56,50s,S,N,2015,Y,2016,.,0,.
C6389,M,NV,39,30s,M,Y,2015,N,.,12-02-2016,1,39.22069790234999
C6390,M,TX,52,50s,M,Y,2014,N,.,12-30-2014,1,41.99652105557118
C6391,M,NC,45,40s,M,Y,2015,N,.,12-25-2016,1,33.90360191244999
C6392,M,VA,45,40s,M,Y,2015,N,.,12-20-2016,1,31.57638043761998
C6393,M,NC,29,20s,M,Y,2014,N,.,12-30-2014,1,20.76929534693999
C6394,F,SC,76,60s+,S,N,2015,Y,2016,.,0,.
C6395,M,PA,58,50s,M,N,2015,N,.,11-10-2016,1,29.39324285426999
C6396,M,CA,77,60s+,S,N,2015,N,.,12-30-2016,1,27.89436905188998
C6397,M,AR,70,60s+,M,N,2015,N,.,12-14-2018,1,27.749442484299987
C6398,M,NC,48,40s,M,N,2015,N,.,12-09-2018,1,26.425912208029985
C6399,F,TN,48,40s,M,Y,2015,N,.,12-15-2018,1,20.858100855799997
C6400,M,NV,55,50s,M,N,2015,Y,2016,.,0,.
C6401,F,CA,39,30s,M,Y,2015,N,.,12-15-2018,1,32.82910702079999
C6402,F,FL,55,50s,M,N,2015,N,.,12-28-2018,1,37.14949625459998
C6403,F,FL,18,10s,S,N,2015,N,.,12-09-2016,1,27.18315667937999
C6404,M,CA,67,60s+,S,N,2015,N,.,12-31-2016,1,36.973745342899996
C6405,M,MD,68,60s+,S,N,2015,N,.,11-29-2015,1,26.53671877929998
C6406,F,TX,39,30s,M,Y,2015,N,.,12-24-2015,1,28.54579816529999
C6407,M,NV,59,50s,M,N,2015,Y,2016,.,0,.
C6408,F,GA,50,50s,M,Y,2015,N,.,12-26-2017,1,25.17817810547999
C6409,M,MI,75,60s+,M,N,2015,N,.,12-20-2018,1,25.035863038749987
C6410,F,NC,72,60s+,M,N,2015,Y,2016,.,0,.
