customer_id,gender,state,age,age_group,married,kids_under12,register_year,drop_flag,drop_year,last_down_date,down_flag
C7026,F,NY,66,60s+,S,N,2016,Y,2017,.,0
C7027,F,IN,55,50s,M,N,2016,Y,2017,.,0
C7028,F,CA,23,20s,S,N,2016,N,.,12-23-2017,1
C7029,M,VA,56,50s,M,N,2016,N,.,12-21-2016,1
C7030,F,LA,25,20s,S,N,2016,N,.,12-12-2018,1
C7031,M,AL,65,60s+,M,N,2016,N,.,12-28-2017,1
C7032,M,NY,44,40s,M,Y,2016,N,.,12-06-2017,1
C7033,M,CA,32,30s,S,N,2016,Y,2017,.,0
C7034,F,MS,53,50s,S,N,2016,N,.,12-13-2018,1
C7035,F,VA,70,60s+,S,N,2016,Y,2017,.,0
C7036,M,NV,65,60s+,S,N,2016,N,.,12-25-2018,1
C7037,F,NC,45,40s,M,N,2016,N,.,12-02-2017,1
C7038,F,PA,63,60s+,M,N,2016,N,.,12-31-2017,1
C7039,F,FL,84,60s+,S,N,2016,N,.,12-17-2016,1
C7040,M,SC,45,40s,M,Y,2016,Y,2017,.,0
C7041,M,CA,19,10s,S,N,2016,N,.,10-28-2016,1
C7042,F,PA,46,40s,M,N,2016,N,.,12-01-2017,1
C7043,M,CT,54,50s,M,Y,2016,Y,2017,.,0
C7044,F,IL,31,30s,S,Y,2016,N,.,12-22-2017,1
C7045,M,NC,33,30s,M,N,2016,Y,2017,.,0
C7046,M,CA,35,30s,S,N,2016,Y,2017,.,0
C7047,M,VA,46,40s,M,Y,2016,N,.,12-10-2016,1
C7048,M,VA,22,20s,M,Y,2016,N,.,12-09-2017,1
C7049,M,KY,49,40s,M,Y,2016,N,.,12-03-2016,1
C7050,M,CT,66,60s+,S,N,2016,Y,2017,.,0
C7051,F,NC,53,50s,M,N,2016,N,.,12-29-2017,1
C7052,M,TX,36,30s,S,N,2016,Y,2017,.,0
C7053,M,NY,69,60s+,S,N,2016,N,.,12-15-2017,1
C7054,F,FL,20,20s,S,N,2016,N,.,12-26-2018,1
C7055,M,VA,37,30s,S,N,2016,N,.,12-17-2017,1
C7056,M,GA,24,20s,S,N,2016,N,.,11-14-2017,1
C7057,M,KY,73,60s+,S,N,2016,N,.,12-04-2016,1
C7058,F,LA,43,40s,M,Y,2016,Y,2017,.,0
C7059,F,CA,52,50s,M,Y,2016,N,.,12-04-2017,1
C7060,M,MI,38,30s,M,N,2016,Y,2017,.,0
C7061,M,DC,24,20s,S,N,2016,Y,2017,.,0
C7062,F,CA,40,40s,M,N,2016,N,.,12-25-2017,1
C7063,M,KY,31,30s,S,N,2016,N,.,12-13-2016,1
C7064,F,NC,65,60s+,M,N,2016,N,.,12-23-2016,1
C7065,M,SC,42,40s,M,N,2016,N,.,12-08-2017,1
C7066,F,FL,21,20s,M,Y,2016,Y,2017,.,0
C7067,M,NC,37,30s,S,N,2016,N,.,09-16-2017,1
C7068,F,NJ,39,30s,M,Y,2016,N,.,12-18-2016,1
C7069,F,AL,46,40s,M,Y,2016,Y,2017,.,0
C7070,F,FL,54,50s,M,N,2016,N,.,12-30-2017,1
C7071,M,SC,38,30s,M,N,2016,N,.,11-16-2018,1
C7072,M,CA,29,20s,S,N,2016,N,.,12-23-2018,1
C7073,M,TX,64,60s+,M,N,2016,Y,2017,.,0
C7074,F,NY,78,60s+,S,N,2016,Y,2017,.,0
C7075,M,FL,43,40s,M,Y,2016,N,.,11-24-2017,1
C7076,M,NV,24,20s,S,Y,2016,N,.,12-28-2018,1
C7077,F,NV,36,30s,M,Y,2016,N,.,12-25-2017,1
C7078,M,SC,42,40s,M,Y,2016,N,.,12-16-2016,1
C7079,F,KY,44,40s,M,Y,2016,Y,2017,.,0
C7080,M,CA,34,30s,S,N,2016,Y,2017,.,0
C7081,M,IA,59,50s,M,N,2016,N,.,12-23-2017,1
C7082,M,FL,65,60s+,S,N,2016,N,.,12-24-2017,1
C7083,F,IL,36,30s,M,Y,2016,N,.,12-30-2017,1
C7084,M,NV,77,60s+,M,N,2016,Y,2017,.,0
C7085,F,CA,29,20s,S,N,2016,N,.,12-07-2017,1
C7086,M,PA,56,50s,M,N,2016,Y,2017,.,0
C7087,M,AR,44,40s,M,N,2016,N,.,12-21-2017,1
C7088,F,NV,45,40s,M,Y,2016,N,.,12-23-2017,1
C7089,M,TX,56,50s,M,N,2016,N,.,12-15-2017,1
C7090,F,NY,44,40s,S,N,2016,N,.,12-22-2016,1
C7091,F,CA,37,30s,M,Y,2016,N,.,12-23-2017,1
C7092,M,NV,72,60s+,S,N,2016,N,.,12-30-2016,1
C7093,M,ME,43,40s,M,Y,2016,N,.,12-31-2016,1
C7094,M,GA,53,50s,M,Y,2016,Y,2017,.,0
C7095,M,NC,32,30s,S,N,2016,N,.,12-26-2016,1
C7096,F,NC,72,60s+,M,N,2016,Y,2017,.,0
C7097,F,VA,66,60s+,M,N,2016,N,.,12-19-2018,1
C7098,M,GA,59,50s,S,N,2016,N,.,12-31-2017,1
C7099,M,NC,58,50s,M,N,2016,N,.,12-21-2018,1
C7100,M,GA,40,40s,M,N,2016,N,.,12-24-2016,1
C7101,F,NC,54,50s,S,N,2016,N,.,11-25-2016,1
C7102,F,MS,35,30s,M,Y,2016,Y,2017,.,0
C7103,F,NC,20,20s,M,Y,2016,N,.,12-02-2018,1
C7104,F,MD,34,30s,M,Y,2016,N,.,12-03-2018,1
C7105,M,IL,71,60s+,M,N,2016,Y,2017,.,0
C7106,F,CA,39,30s,M,N,2016,Y,2017,.,0
C7107,F,NC,63,60s+,S,N,2016,N,.,11-26-2017,1
C7108,M,CA,26,20s,S,N,2016,N,.,11-01-2017,1
C7109,F,NC,68,60s+,S,N,2016,Y,2017,.,0
C7110,F,TN,73,60s+,M,N,2016,N,.,12-13-2016,1
C7111,F,CA,65,60s+,M,N,2016,N,.,12-08-2017,1
C7112,M,NC,47,40s,S,N,2016,Y,2017,.,0
C7113,F,NC,62,60s+,M,N,2016,N,.,12-22-2016,1
C7114,M,FL,28,20s,S,N,2016,N,.,12-20-2018,1
C7115,F,CA,62,60s+,M,N,2016,Y,2017,.,0
C7116,F,IN,35,30s,M,Y,2016,N,.,12-01-2017,1
C7117,M,CA,20,20s,S,N,2016,Y,2017,.,0
C7118,F,TN,45,40s,M,Y,2016,N,.,11-28-2016,1
C7119,F,AL,56,50s,M,N,2015,N,.,12-31-2015,1
C7120,M,AL,37,30s,S,N,2016,N,.,12-11-2016,1
C7121,F,TX,89,60s+,M,N,2016,N,.,12-10-2018,1
C7122,M,FL,71,60s+,S,N,2016,Y,2017,.,0
C7123,F,TX,22,20s,S,N,2016,N,.,12-24-2016,1
C7124,F,AL,67,60s+,S,N,2016,Y,2017,.,0
C7125,F,CA,22,20s,S,N,2016,N,.,12-05-2017,1
C7126,M,VT,26,20s,M,Y,2016,N,.,12-16-2016,1
C7127,F,WV,76,60s+,S,N,2016,N,.,12-20-2018,1
C7128,F,SC,40,40s,M,N,2016,N,.,12-30-2016,1
C7129,M,CA,23,20s,S,N,2016,N,.,12-15-2016,1
C7130,M,NV,46,40s,M,Y,2016,N,.,12-15-2017,1
C7131,F,SC,65,60s+,M,N,2016,Y,2017,.,0
C7132,M,SC,43,40s,M,Y,2016,N,.,12-10-2017,1
C7133,F,NY,39,30s,S,N,2016,Y,2017,.,0
C7134,F,NC,25,20s,M,Y,2016,N,.,12-19-2018,1
C7135,M,FL,73,60s+,M,N,2016,N,.,12-27-2016,1
C7136,F,IN,84,60s+,S,N,2016,N,.,12-17-2017,1
C7137,M,MD,69,60s+,M,N,2016,N,.,12-03-2018,1
C7138,F,NC,45,40s,M,Y,2016,Y,2017,.,0
C7139,M,SC,56,50s,M,N,2016,N,.,12-22-2017,1
C7140,M,NC,62,60s+,M,N,2016,Y,2017,.,0
C7141,M,TX,35,30s,M,Y,2016,N,.,12-26-2016,1
C7142,M,TN,61,60s+,M,N,2016,N,.,11-26-2016,1
C7143,M,NC,39,30s,S,N,2016,Y,2017,.,0
C7144,F,NY,61,60s+,S,N,2016,N,.,12-29-2018,1
C7145,F,FL,28,20s,S,N,2016,N,.,07-10-2018,1
C7146,F,TN,29,20s,M,N,2016,N,.,12-28-2017,1
C7147,M,AL,22,20s,S,N,2016,N,.,11-20-2018,1
C7148,F,IL,51,50s,M,Y,2016,N,.,12-17-2017,1
C7149,M,CA,29,20s,M,N,2016,N,.,12-23-2016,1
C7150,M,TX,60,60s+,M,N,2016,Y,2017,.,0
C7151,F,SC,55,50s,M,N,2016,Y,2017,.,0
C7152,F,NC,33,30s,M,Y,2016,N,.,12-02-2017,1
C7153,F,NY,27,20s,S,N,2016,Y,2017,.,0
C7154,M,PA,19,10s,S,N,2016,N,.,12-30-2016,1
C7155,F,NC,33,30s,M,N,2016,N,.,12-28-2017,1
C7156,F,NC,62,60s+,S,N,2016,N,.,12-31-2016,1
C7157,M,TX,67,60s+,M,N,2016,N,.,12-16-2018,1
C7158,F,CT,20,20s,S,N,2016,Y,2017,.,0
C7159,F,TN,27,20s,M,Y,2015,N,.,12-30-2015,1
C7160,M,NV,28,20s,S,N,2016,N,.,12-28-2018,1
C7161,M,NC,81,60s+,S,N,2016,N,.,12-11-2016,1
C7162,M,NJ,24,20s,M,Y,2016,N,.,11-09-2016,1
C7163,F,NV,43,40s,M,Y,2016,Y,2017,.,0
C7164,M,MD,43,40s,M,Y,2016,N,.,12-16-2017,1
C7165,F,CA,54,50s,S,N,2016,N,.,12-31-2016,1
C7166,M,FL,30,30s,M,Y,2016,Y,2017,.,0
C7167,M,IL,50,50s,M,N,2016,N,.,11-26-2016,1
C7168,M,GA,18,10s,S,N,2016,N,.,11-26-2017,1
C7169,F,IN,36,30s,M,N,2016,N,.,12-31-2016,1
C7170,F,MA,66,60s+,S,N,2016,Y,2017,.,0
C7171,F,GA,65,60s+,M,N,2016,N,.,12-18-2016,1
C7172,F,TN,18,10s,S,N,2016,Y,2017,.,0
C7173,M,CA,69,60s+,S,N,2016,Y,2017,.,0
C7174,F,NC,51,50s,M,N,2016,N,.,11-04-2017,1
C7175,M,NY,50,50s,M,N,2015,N,.,12-31-2015,1
C7176,M,NJ,49,40s,S,N,2016,N,.,12-26-2017,1
C7177,F,TX,53,50s,M,Y,2016,Y,2017,.,0
C7178,F,NC,55,50s,S,N,2016,Y,2017,.,0
C7179,M,NC,46,40s,M,Y,2016,N,.,12-09-2017,1
C7180,M,KY,27,20s,S,N,2016,N,.,11-23-2018,1
C7181,F,MD,36,30s,M,Y,2016,N,.,12-28-2018,1
C7182,F,NC,35,30s,M,Y,2016,Y,2017,.,0
C7183,M,NJ,50,50s,M,Y,2016,N,.,11-19-2016,1
C7184,M,TX,18,10s,S,N,2016,N,.,11-14-2017,1
C7185,F,CA,42,40s,M,Y,2016,N,.,12-21-2018,1
C7186,F,CA,31,30s,S,N,2016,N,.,11-13-2017,1
C7187,M,NC,47,40s,M,N,2016,N,.,12-16-2017,1
C7188,F,CA,52,50s,S,N,2016,N,.,12-24-2016,1
C7189,M,MN,71,60s+,S,N,2016,Y,2017,.,0
C7190,F,NC,32,30s,M,Y,2016,Y,2017,.,0
C7191,F,FL,63,60s+,M,N,2016,N,.,12-29-2017,1
C7192,F,NC,69,60s+,M,N,2016,N,.,12-31-2016,1
C7193,M,NC,41,40s,S,N,2016,N,.,12-17-2016,1
C7194,M,NC,41,40s,M,Y,2016,N,.,12-20-2016,1
C7195,M,TX,48,40s,M,Y,2016,Y,2017,.,0
C7196,M,NY,37,30s,M,N,2016,N,.,12-10-2017,1
C7197,M,CA,63,60s+,M,N,2016,Y,2017,.,0
C7198,M,SC,33,30s,M,Y,2016,N,.,12-29-2017,1
C7199,M,MA,56,50s,M,N,2016,N,.,12-27-2017,1
C7200,M,AR,31,30s,M,N,2016,N,.,12-29-2018,1
C7201,F,NV,32,30s,M,Y,2016,Y,2017,.,0
C7202,M,NV,49,40s,M,Y,2016,N,.,12-27-2018,1
C7203,F,NC,29,20s,M,Y,2016,N,.,12-30-2017,1
C7204,F,FL,39,30s,M,Y,2016,N,.,11-12-2018,1
C7205,M,NV,58,50s,M,N,2016,N,.,12-31-2017,1
C7206,M,SC,51,50s,M,Y,2016,Y,2017,.,0
C7207,F,GA,60,60s+,S,N,2016,N,.,12-31-2016,1
C7208,M,NY,74,60s+,S,N,2016,N,.,12-16-2018,1
C7209,F,GA,23,20s,M,Y,2016,N,.,10-28-2018,1
C7210,M,FL,57,50s,S,N,2016,N,.,12-11-2017,1
C7211,M,MD,29,20s,S,N,2016,N,.,11-27-2017,1
C7212,M,SC,30,30s,M,N,2016,N,.,12-25-2017,1
C7213,F,WI,20,20s,S,N,2016,N,.,12-08-2017,1
C7214,F,TX,37,30s,M,Y,2016,N,.,11-22-2018,1
C7215,F,NC,48,40s,M,Y,2016,Y,2017,.,0
C7216,M,MD,65,60s+,M,N,2016,Y,2017,.,0
C7217,M,CA,31,30s,S,N,2016,N,.,10-31-2016,1
C7218,M,NC,28,20s,S,N,2016,N,.,12-14-2018,1
C7219,F,NY,46,40s,M,Y,2016,Y,2017,.,0
C7220,F,FL,36,30s,M,Y,2016,N,.,11-30-2018,1
C7221,F,TN,23,20s,S,N,2016,N,.,12-15-2017,1
C7222,F,NC,62,60s+,M,N,2016,Y,2017,.,0
C7223,F,MN,56,50s,M,N,2016,N,.,11-30-2017,1
C7224,F,TN,33,30s,M,N,2016,N,.,12-31-2017,1
C7225,F,VA,25,20s,S,N,2016,N,.,12-24-2018,1
C7226,F,SC,27,20s,M,Y,2016,Y,2017,.,0
C7227,F,NV,66,60s+,M,N,2016,N,.,12-29-2017,1
C7228,F,NV,38,30s,M,Y,2016,Y,2017,.,0
C7229,F,MD,61,60s+,S,N,2016,N,.,12-23-2017,1
C7230,M,NY,59,50s,S,N,2016,N,.,12-23-2018,1
C7231,F,TN,43,40s,M,Y,2016,N,.,11-23-2017,1
C7232,M,KY,82,60s+,S,N,2016,N,.,12-24-2016,1
C7233,F,CA,63,60s+,S,N,2016,N,.,11-05-2017,1
C7234,M,NV,39,30s,M,N,2016,N,.,12-14-2016,1
C7235,M,IL,35,30s,S,N,2016,N,.,12-09-2017,1
C7236,F,TN,63,60s+,M,N,2016,N,.,12-30-2017,1
C7237,F,FL,32,30s,M,N,2016,N,.,12-01-2016,1
C7238,F,TN,37,30s,S,N,2016,Y,2017,.,0
C7239,M,NC,63,60s+,S,N,2016,Y,2017,.,0
C7240,F,NV,38,30s,S,N,2016,N,.,11-24-2016,1
C7241,M,NC,22,20s,M,N,2016,N,.,12-31-2017,1
C7242,F,KY,48,40s,M,Y,2016,N,.,12-02-2017,1
C7243,M,TX,42,40s,M,Y,2016,N,.,12-15-2016,1
C7244,F,VA,32,30s,M,Y,2016,N,.,12-03-2016,1
C7245,M,TX,39,30s,M,N,2016,Y,2017,.,0
C7246,M,KY,42,40s,M,N,2016,N,.,12-19-2018,1
C7247,M,IN,61,60s+,M,N,2016,N,.,12-22-2017,1
C7248,F,TX,22,20s,M,N,2016,N,.,12-31-2017,1
C7249,F,WV,56,50s,M,N,2016,Y,2017,.,0
C7250,M,FL,49,40s,M,N,2016,Y,2017,.,0
C7251,F,NY,45,40s,M,Y,2016,N,.,12-19-2017,1
C7252,F,MS,47,40s,M,Y,2016,Y,2017,.,0
C7253,F,IL,30,30s,M,Y,2016,N,.,12-22-2018,1
C7254,F,FL,30,30s,S,N,2016,Y,2017,.,0
C7255,F,AZ,56,50s,M,N,2016,N,.,12-11-2016,1
C7256,M,TN,80,60s+,M,N,2016,N,.,12-26-2016,1
C7257,F,CA,42,40s,M,Y,2016,N,.,11-08-2016,1
C7258,F,CA,35,30s,S,N,2016,N,.,12-30-2016,1
C7259,F,NC,39,30s,M,Y,2016,Y,2017,.,0
C7260,M,CA,56,50s,M,N,2016,N,.,11-11-2016,1
C7261,M,TX,19,10s,M,N,2016,N,.,11-25-2016,1
C7262,F,NC,23,20s,S,N,2016,N,.,11-04-2017,1
C7263,F,TN,36,30s,M,Y,2016,N,.,12-09-2018,1
C7264,F,TX,46,40s,S,Y,2016,N,.,12-05-2018,1
C7265,F,TX,65,60s+,M,N,2016,Y,2017,.,0
C7266,F,FL,35,30s,M,Y,2016,N,.,12-29-2016,1
C7267,M,IL,74,60s+,S,N,2016,Y,2017,.,0
C7268,M,MI,62,60s+,M,N,2016,N,.,12-08-2018,1
C7269,F,CA,58,50s,M,N,2016,N,.,10-25-2016,1
C7270,F,CA,30,30s,S,N,2016,Y,2017,.,0
C7271,M,VA,71,60s+,S,N,2016,N,.,12-13-2018,1
C7272,F,DE,36,30s,M,Y,2015,N,.,12-31-2015,1
C7273,F,AL,47,40s,M,Y,2016,N,.,12-16-2018,1
C7274,F,MS,48,40s,M,N,2016,N,.,12-16-2016,1
C7275,M,PA,33,30s,M,Y,2016,N,.,12-22-2017,1
C7276,F,AL,42,40s,M,Y,2016,N,.,12-18-2017,1
C7277,M,CA,39,30s,M,Y,2016,N,.,12-31-2016,1
C7278,M,CA,39,30s,M,Y,2016,Y,2017,.,0
C7279,M,OH,26,20s,S,N,2016,N,.,12-08-2017,1
C7280,F,CA,30,30s,S,N,2016,N,.,12-26-2018,1
C7281,F,TN,83,60s+,S,N,2016,N,.,12-31-2017,1
C7282,F,DC,50,50s,S,N,2016,Y,2017,.,0
C7283,M,NJ,59,50s,M,N,2016,N,.,12-20-2018,1
C7284,F,TN,34,30s,M,Y,2016,Y,2017,.,0
C7285,F,CT,43,40s,M,Y,2016,N,.,12-25-2016,1
C7286,M,NC,64,60s+,M,N,2016,N,.,12-13-2018,1
C7287,F,VA,50,50s,M,Y,2016,N,.,12-18-2017,1
C7288,M,SC,31,30s,S,N,2016,N,.,12-30-2016,1
C7289,F,SC,41,40s,M,Y,2016,Y,2017,.,0
C7290,F,NV,29,20s,M,N,2016,N,.,12-23-2017,1
C7291,M,AR,19,10s,S,N,2016,Y,2017,.,0
C7292,F,WV,33,30s,M,N,2016,N,.,12-22-2016,1
C7293,F,VA,25,20s,M,Y,2016,Y,2017,.,0
C7294,M,DE,63,60s+,S,N,2016,N,.,12-19-2018,1
C7295,F,TN,33,30s,S,N,2016,N,.,12-13-2017,1
C7296,M,NV,20,20s,S,N,2016,Y,2017,.,0
C7297,F,CA,62,60s+,M,N,2016,N,.,12-02-2017,1
C7298,F,NJ,65,60s+,M,N,2016,N,.,11-30-2017,1
C7299,M,CA,78,60s+,S,N,2016,N,.,12-14-2017,1
C7300,F,NJ,33,30s,M,Y,2016,Y,2017,.,0
C7301,F,NV,48,40s,M,Y,2016,N,.,12-31-2016,1
C7302,M,TX,26,20s,S,N,2016,Y,2017,.,0
C7303,M,TX,89,60s+,M,N,2016,N,.,12-29-2017,1
C7304,F,NY,39,30s,M,Y,2016,Y,2017,.,0
C7305,F,CT,37,30s,M,Y,2016,N,.,12-07-2017,1
C7306,M,DC,55,50s,M,N,2016,N,.,12-06-2018,1
C7307,F,NV,49,40s,M,Y,2016,N,.,12-29-2018,1
C7308,M,NV,59,50s,S,N,2016,N,.,12-29-2016,1
C7309,F,FL,68,60s+,M,N,2016,Y,2017,.,0
C7310,M,NC,41,40s,M,Y,2016,N,.,12-31-2016,1
C7311,M,NC,30,30s,M,N,2016,N,.,12-02-2017,1
C7312,F,CA,48,40s,M,Y,2016,N,.,12-16-2016,1
C7313,F,TX,48,40s,M,Y,2015,N,.,12-31-2015,1
C7314,F,NY,67,60s+,M,N,2016,N,.,12-23-2017,1
C7315,F,FL,36,30s,M,N,2016,N,.,11-14-2016,1
C7316,F,IL,35,30s,M,Y,2016,Y,2017,.,0
C7317,M,MD,34,30s,S,N,2016,Y,2017,.,0
C7318,M,CA,45,40s,M,Y,2016,Y,2017,.,0
C7319,M,TX,65,60s+,M,N,2016,N,.,12-06-2017,1
C7320,F,NC,55,50s,M,N,2016,N,.,11-06-2017,1
C7321,M,MA,39,30s,M,Y,2016,N,.,12-22-2018,1
C7322,M,FL,27,20s,S,N,2016,N,.,12-14-2017,1
C7323,M,SC,73,60s+,S,N,2016,Y,2017,.,0
C7324,M,VA,45,40s,S,N,2016,N,.,12-31-2016,1
C7325,M,NC,23,20s,S,N,2016,Y,2017,.,0
C7326,F,CA,50,50s,M,Y,2016,N,.,12-14-2016,1
C7327,F,DC,90,60s+,S,N,2016,N,.,12-04-2018,1
C7328,M,NV,71,60s+,S,N,2016,N,.,12-15-2017,1
C7329,M,NV,27,20s,S,N,2016,Y,2017,.,0
C7330,F,NJ,46,40s,M,Y,2016,N,.,12-28-2018,1
C7331,F,NV,29,20s,M,Y,2016,N,.,11-07-2018,1
C7332,F,CA,37,30s,S,N,2016,N,.,12-20-2016,1
C7333,M,CA,26,20s,S,N,2016,Y,2017,.,0
C7334,M,FL,64,60s+,S,N,2016,N,.,12-16-2016,1
C7335,F,MA,27,20s,M,Y,2016,N,.,12-22-2018,1
C7336,M,NC,30,30s,S,N,2016,Y,2017,.,0
C7337,F,CA,33,30s,M,Y,2016,Y,2017,.,0
C7338,F,MD,25,20s,S,N,2016,N,.,12-06-2018,1
C7339,M,TN,28,20s,S,N,2016,N,.,12-09-2018,1
C7340,F,CA,28,20s,M,N,2016,Y,2017,.,0
C7341,M,CT,20,20s,S,N,2016,Y,2017,.,0
C7342,M,MD,25,20s,S,N,2016,N,.,12-28-2017,1
C7343,F,PA,29,20s,M,N,2016,N,.,10-29-2017,1
C7344,M,NC,44,40s,M,Y,2016,Y,2017,.,0
C7345,F,SC,44,40s,M,Y,2016,N,.,12-31-2016,1
C7346,F,AL,82,60s+,M,N,2016,N,.,11-17-2017,1
C7347,M,KY,18,10s,S,N,2016,Y,2017,.,0
C7348,M,VA,48,40s,S,N,2016,Y,2017,.,0
C7349,F,IL,38,30s,M,Y,2016,N,.,12-15-2017,1
C7350,F,NV,26,20s,S,N,2016,Y,2017,.,0
C7351,M,NC,42,40s,M,Y,2016,N,.,12-12-2016,1
C7352,F,PA,60,60s+,M,N,2016,N,.,12-31-2016,1
C7353,M,MA,40,40s,M,Y,2016,N,.,12-22-2018,1
C7354,F,KY,47,40s,M,Y,2016,N,.,12-27-2017,1
C7355,M,TX,30,30s,M,Y,2016,Y,2017,.,0
C7356,M,TN,82,60s+,M,N,2016,N,.,12-22-2017,1
C7357,F,NC,68,60s+,S,N,2016,N,.,12-27-2017,1
C7358,F,PA,50,50s,M,N,2016,N,.,11-28-2018,1
C7359,F,TN,53,50s,M,Y,2016,N,.,12-25-2017,1
C7360,M,CA,22,20s,M,N,2016,N,.,12-31-2017,1
C7361,F,GA,34,30s,M,Y,2016,N,.,12-28-2016,1
C7362,F,TN,85,60s+,S,N,2016,N,.,10-07-2017,1
C7363,F,NY,57,50s,M,N,2017,N,.,11-23-2018,1
C7364,F,TX,34,30s,M,N,2017,N,.,12-07-2018,1
C7365,F,TX,55,50s,M,N,2017,Y,2018,.,0
C7366,M,FL,67,60s+,M,N,2017,N,.,11-24-2018,1
C7367,M,IL,47,40s,S,N,2017,N,.,12-01-2018,1
C7368,F,LA,27,20s,S,N,2017,Y,2018,.,0
C7369,F,NC,40,40s,M,N,2017,N,.,12-06-2018,1
C7370,F,NC,35,30s,M,N,2017,N,.,12-29-2018,1
C7371,F,VA,46,40s,M,N,2017,N,.,09-12-2017,1
C7372,F,CA,51,50s,M,Y,2016,N,.,12-31-2016,1
C7373,F,TX,28,20s,M,Y,2017,Y,2018,.,0
C7374,F,CA,35,30s,S,N,2017,N,.,12-20-2017,1
C7375,F,SC,48,40s,M,N,2017,Y,2018,.,0
C7376,M,FL,40,40s,S,N,2017,Y,2018,.,0
C7377,F,TX,75,60s+,M,N,2017,N,.,12-09-2018,1
C7378,M,TX,34,30s,M,N,2017,Y,2018,.,0
C7379,F,AZ,25,20s,S,N,2017,N,.,09-14-2017,1
C7380,M,CA,55,50s,M,N,2017,N,.,10-12-2017,1
C7381,F,CA,24,20s,S,N,2017,Y,2018,.,0
C7382,M,TX,42,40s,M,Y,2017,N,.,12-10-2018,1
C7383,F,CA,57,50s,M,N,2017,N,.,12-08-2017,1
C7384,F,FL,38,30s,S,N,2017,N,.,10-27-2018,1
C7385,F,IN,53,50s,M,Y,2017,Y,2018,.,0
C7386,F,CA,24,20s,S,N,2017,Y,2018,.,0
C7387,F,WV,55,50s,M,N,2017,Y,2018,.,0
C7388,M,TN,64,60s+,M,N,2017,N,.,10-08-2017,1
C7389,F,DC,60,60s+,M,N,2017,N,.,12-22-2017,1
C7390,F,WV,27,20s,S,Y,2017,N,.,11-30-2017,1
C7391,F,FL,26,20s,M,Y,2017,Y,2018,.,0
C7392,F,NY,29,20s,M,N,2017,N,.,12-19-2017,1
C7393,M,CT,65,60s+,M,N,2016,N,.,12-30-2016,1
C7394,M,TX,52,50s,M,Y,2016,N,.,12-31-2016,1
C7395,F,CA,55,50s,M,N,2017,Y,2018,.,0
C7396,F,FL,45,40s,M,N,2017,N,.,12-28-2018,1
C7397,F,GA,35,30s,M,Y,2017,Y,2018,.,0
C7398,F,VA,45,40s,S,N,2017,N,.,11-14-2017,1
C7399,F,CA,41,40s,M,Y,2017,Y,2018,.,0
C7400,M,CA,43,40s,M,N,2017,Y,2018,.,0
C7401,M,CA,20,20s,M,N,2017,N,.,12-27-2018,1
C7402,M,IL,64,60s+,M,N,2017,N,.,12-05-2018,1
C7403,M,VA,47,40s,S,N,2017,N,.,12-20-2018,1
C7404,F,GA,59,50s,M,N,2017,N,.,12-23-2017,1
C7405,F,CA,54,50s,S,N,2017,N,.,11-13-2018,1
C7406,F,CA,34,30s,M,Y,2017,Y,2018,.,0
C7407,M,TN,69,60s+,M,N,2017,Y,2018,.,0
C7408,F,KY,50,50s,M,Y,2017,N,.,12-10-2017,1
C7409,M,NV,39,30s,S,N,2017,N,.,12-19-2018,1
C7410,F,CA,38,30s,S,N,2017,Y,2018,.,0
C7411,M,SC,65,60s+,S,N,2017,N,.,12-22-2018,1
C7412,F,VA,48,40s,M,N,2017,N,.,12-19-2018,1
C7413,F,TX,51,50s,M,Y,2017,Y,2018,.,0
C7414,M,CT,31,30s,S,N,2017,N,.,11-24-2017,1
C7415,M,CA,62,60s+,S,N,2017,N,.,12-26-2017,1
C7416,M,AR,24,20s,M,Y,2017,Y,2018,.,0
C7417,M,NV,66,60s+,S,N,2017,N,.,12-06-2017,1
C7418,F,CA,59,50s,M,N,2017,N,.,12-28-2017,1
C7419,M,SC,74,60s+,S,N,2017,Y,2018,.,0
C7420,F,SC,71,60s+,M,N,2017,N,.,12-23-2018,1
C7421,F,NV,18,10s,M,N,2017,N,.,12-28-2018,1
C7422,M,NV,66,60s+,S,N,2017,Y,2018,.,0
C7423,F,NC,73,60s+,S,N,2017,N,.,12-19-2018,1
C7424,M,CA,61,60s+,S,N,2017,Y,2018,.,0
C7425,F,FL,42,40s,M,N,2016,N,.,12-31-2016,1
C7426,F,NV,51,50s,S,N,2017,N,.,12-22-2018,1
C7427,F,RI,60,60s+,S,N,2017,Y,2018,.,0
C7428,F,NC,33,30s,M,Y,2017,Y,2018,.,0
C7429,M,OH,35,30s,M,Y,2017,N,.,12-01-2017,1
C7430,F,NV,71,60s+,S,N,2017,N,.,12-11-2017,1
C7431,F,LA,19,10s,M,Y,2017,Y,2018,.,0
C7432,F,NY,65,60s+,S,N,2017,N,.,12-25-2017,1
C7433,M,NV,23,20s,S,N,2017,N,.,12-29-2018,1
C7434,M,MN,60,60s+,M,N,2017,Y,2018,.,0
C7435,M,CA,33,30s,S,N,2017,N,.,11-07-2018,1
C7436,M,MD,59,50s,M,N,2017,N,.,12-25-2017,1
C7437,F,NY,77,60s+,S,N,2017,N,.,11-17-2017,1
C7438,F,FL,29,20s,M,Y,2017,N,.,12-31-2017,1
C7439,F,SC,48,40s,M,Y,2017,Y,2018,.,0
